"AAA43283","566","Human","HA","H1N1","USA","N","1991","Influenza A Virus (A/Maryland/12/1991(H1N1))","","c"
"AAA43283","566","Human","HA","H1N1","USA","N","1991","Influenza A Virus (A/Maryland/12/1991(H1N1))","","c"
"ABW39828","565","Human","HA","H1N1","USA","N","2007/01/22","Influenza A virus (A/Colorado/UR06-0053/2007(H1N1))","10 Y","M","","c"
"ABW39828","565","Human","HA","H1N1","USA","N","2007/01/22","Influenza A virus (A/Colorado/UR06-0053/2007(H1N1))","10 Y","M","","c"
"AEM60058","565","Human","HA","H1N1","USA","N","2007/03/01","Influenza A virus (A/Colorado/UR06-0495/2007(H1N1))","","","","c"
"AEM60058","565","Human","HA","H1N1","USA","N","2007/03/01","Influenza A virus (A/Colorado/UR06-0495/2007(H1N1))","","","","c"
"ABX58272","565","Human","HA","H1N1","USA","N","2007/03/01","Influenza A virus (A/Colorado/UR06-0496/2007(H1N1))","2.5 Y","F","","c"
"ABX58272","565","Human","HA","H1N1","USA","N","2007/03/01","Influenza A virus (A/Colorado/UR06-0496/2007(H1N1))","2.5 Y","F","","c"
"ABW71393","565","Human","HA","H1N1","USA","N","2007/03/05","Influenza A virus (A/Colorado/UR06-0499/2007(H1N1))","5 Y","M","","c"
"ABW71393","565","Human","HA","H1N1","USA","N","2007/03/05","Influenza A virus (A/Colorado/UR06-0499/2007(H1N1))","5 Y","M","","c"
"ABW81524","565","Human","HA","H1N1","Denmark","N","2005","Influenza A virus (A/Denmark/110/2005(H1N1))","","","","c"
"ABW81524","565","Human","HA","H1N1","Denmark","N","2005","Influenza A virus (A/Denmark/110/2005(H1N1))","","","","c"
"ABW81514","565","Human","HA","H1N1","Denmark","N","2005","Influenza A virus (A/Denmark/116/2005(H1N1))","","","","c"
"ABW81514","565","Human","HA","H1N1","Denmark","N","2005","Influenza A virus (A/Denmark/116/2005(H1N1))","","","","c"
"ABW81507","566","Human","HA","H1N1","Denmark","N","2001","Influenza A virus (A/Denmark/14/2001(H1N1))","","","","c"
"ABW81507","566","Human","HA","H1N1","Denmark","N","2001","Influenza A virus (A/Denmark/14/2001(H1N1))","","","","c"
"ABW81508","565","Human","HA","H1N1","Denmark","N","2001","Influenza A virus (A/Denmark/16/2001(H1N1))","","","","c"
"ABW81508","565","Human","HA","H1N1","Denmark","N","2001","Influenza A virus (A/Denmark/16/2001(H1N1))","","","","c"
"ABW81518","565","Human","HA","H1N1","Denmark","N","2004","Influenza A virus (A/Denmark/16/2004(H1N1))","","","","c"
"ABW81518","565","Human","HA","H1N1","Denmark","N","2004","Influenza A virus (A/Denmark/16/2004(H1N1))","","","","c"
"ABW81510","565","Human","HA","H1N1","Denmark","N","2001","Influenza A virus (A/Denmark/20/2001(H1N1))","","","","c"
"ABW81510","565","Human","HA","H1N1","Denmark","N","2001","Influenza A virus (A/Denmark/20/2001(H1N1))","","","","c"
"ABW81521","565","Human","HA","H1N1","Denmark","N","2005","Influenza A virus (A/Denmark/22/2005(H1N1))","","","","c"
"ABW81521","565","Human","HA","H1N1","Denmark","N","2005","Influenza A virus (A/Denmark/22/2005(H1N1))","","","","c"
"ABW81517","565","Human","HA","H1N1","Denmark","N","2005","Influenza A virus (A/Denmark/226/2005(H1N1))","","","","c"
"ABW81517","565","Human","HA","H1N1","Denmark","N","2005","Influenza A virus (A/Denmark/226/2005(H1N1))","","","","c"
"ABW81504","565","Human","HA","H1N1","Denmark","N","2001","Influenza A virus (A/Denmark/3/2001(H1N1))","","","","c"
"ABW81504","565","Human","HA","H1N1","Denmark","N","2001","Influenza A virus (A/Denmark/3/2001(H1N1))","","","","c"
"ABW81520","565","Human","HA","H1N1","Denmark","N","2005","Influenza A virus (A/Denmark/3/2005(H1N1))","","","","c"
"ABW81520","565","Human","HA","H1N1","Denmark","N","2005","Influenza A virus (A/Denmark/3/2005(H1N1))","","","","c"
"ABW81519","565","Human","HA","H1N1","Denmark","N","2005","Influenza A virus (A/Denmark/33/2005(H1N1))","","","","c"
"ABW81519","565","Human","HA","H1N1","Denmark","N","2005","Influenza A virus (A/Denmark/33/2005(H1N1))","","","","c"
"ABW81503","566","Human","HA","H1N1","Denmark","N","2001","Influenza A virus (A/Denmark/40/2001(H1N1))","","","","c"
"ABW81503","566","Human","HA","H1N1","Denmark","N","2001","Influenza A virus (A/Denmark/40/2001(H1N1))","","","","c"
"ABW81526","565","Human","HA","H1N1","Denmark","N","2006","Influenza A virus (A/Denmark/47/2006(H1N1))","","","","c"
"ABW81526","565","Human","HA","H1N1","Denmark","N","2006","Influenza A virus (A/Denmark/47/2006(H1N1))","","","","c"
"ABW81527","565","Human","HA","H1N1","Denmark","N","2006","Influenza A virus (A/Denmark/48/2006(H1N1))","","","","c"
"ABW81527","565","Human","HA","H1N1","Denmark","N","2006","Influenza A virus (A/Denmark/48/2006(H1N1))","","","","c"
"ABW81525","565","Human","HA","H1N1","Denmark","N","2006","Influenza A virus (A/Denmark/50/2006(H1N1))","","","","c"
"ABW81525","565","Human","HA","H1N1","Denmark","N","2006","Influenza A virus (A/Denmark/50/2006(H1N1))","","","","c"
"ABD15258","565","Human","HA","H1N1","USA","N","1957","Influenza A virus (A/Denver/1957(H1N1))","","","","c"
"ABD15258","565","Human","HA","H1N1","USA","N","1957","Influenza A virus (A/Denver/1957(H1N1))","","","","c"
"ADB80153","565","Human","HA","H1N1","Mongolia","N","2007/02/27","Influenza A virus (A/Dornogobi/1726/2007(H1N1))","","","","c"
"ADB80153","565","Human","HA","H1N1","Mongolia","N","2007/02/27","Influenza A virus (A/Dornogobi/1726/2007(H1N1))","","","","c"
"ABG37362","565","Human","HA","H1N1","New Zealand","S","2000/02/11","Influenza A virus (A/Dunedin/2/2000(H1N1))","","F","","c"
"ABG37362","565","Human","HA","H1N1","New Zealand","S","2000/02/11","Influenza A virus (A/Dunedin/2/2000(H1N1))","","F","","c"
"AFP33324","566","Human","HA","H1N1","United Kingdom","N","2000","Influenza A virus (A/England/192/2000(H1N1))","","","","c"
"AFP33324","566","Human","HA","H1N1","United Kingdom","N","2000","Influenza A virus (A/England/192/2000(H1N1))","","","","c"
"AFP33325","565","Human","HA","H1N1","United Kingdom","N","2000","Influenza A virus (A/England/192/2000(H1N1))","","","","c"
"AFP33325","565","Human","HA","H1N1","United Kingdom","N","2000","Influenza A virus (A/England/192/2000(H1N1))","","","","c"
"ACJ25157","565","Human","HA","H1N1","United Kingdom","N","2007/11/15","Influenza A virus (A/England/557/2007(H1N1))","","","","c"
"ACJ25157","565","Human","HA","H1N1","United Kingdom","N","2007/11/15","Influenza A virus (A/England/557/2007(H1N1))","","","","c"
"ACJ25113","565","Human","HA","H1N1","United Kingdom","N","2006/03/24","Influenza A virus (A/England/593/2006(H1N1))","","","","c"
"ACJ25113","565","Human","HA","H1N1","United Kingdom","N","2006/03/24","Influenza A virus (A/England/593/2006(H1N1))","","","","c"
"ACJ25168","565","Human","HA","H1N1","United Kingdom","N","2007/12/31","Influenza A virus (A/England/654/2007(H1N1))","","","","c"
"ACJ25168","565","Human","HA","H1N1","United Kingdom","N","2007/12/31","Influenza A virus (A/England/654/2007(H1N1))","","","","c"
"CAC18524","566","Human","HA","H1N1","Fiji","T","1983","Influenza A virus (A/Fiji/15899/83)","","c"
"CAC18524","566","Human","HA","H1N1","Fiji","T","1983","Influenza A virus (A/Fiji/15899/83)","","c"
"ACA33741","565","Human","HA","H1N1","USA","N","2007/11/01","Influenza A virus (A/Florida/05/2007(H1N1))","","","","c"
"ACA33741","565","Human","HA","H1N1","USA","N","2007/11/01","Influenza A virus (A/Florida/05/2007(H1N1))","","","","c"
"ABU50565","565","Human","HA","H1N1","USA","N","2006/12/19","Influenza A virus (A/Florida/08/2006(H1N1))","","","","c"
"ABU50565","565","Human","HA","H1N1","USA","N","2006/12/19","Influenza A virus (A/Florida/08/2006(H1N1))","","","","c"
"ABU50566","565","Human","HA","H1N1","USA","N","2006/12/14","Influenza A virus (A/Florida/09/2006(H1N1))","","","","c"
"ABU50566","565","Human","HA","H1N1","USA","N","2006/12/14","Influenza A virus (A/Florida/09/2006(H1N1))","","","","c"
"ACA33784","565","Human","HA","H1N1","USA","N","2007/12/10","Influenza A virus (A/Florida/10/2007(H1N1))","","","","c"
"ACA33784","565","Human","HA","H1N1","USA","N","2007/12/10","Influenza A virus (A/Florida/10/2007(H1N1))","","","","c"
"ACA33797","565","Human","HA","H1N1","USA","N","2007/12/04","Influenza A virus (A/Florida/12/2007(H1N1))","","","","c"
"ACA33797","565","Human","HA","H1N1","USA","N","2007/12/04","Influenza A virus (A/Florida/12/2007(H1N1))","","","","c"
"ACF40117","565","Human","HA","H1N1","USA","N","2007/12/16","Influenza A virus (A/Florida/13/2007(H1N1))","","","","c"
"ACF40117","565","Human","HA","H1N1","USA","N","2007/12/16","Influenza A virus (A/Florida/13/2007(H1N1))","","","","c"
"ACA33802","565","Human","HA","H1N1","USA","N","2007/12/16","Influenza A virus (A/Florida/15/2007(H1N1))","","","","c"
"ACA33802","565","Human","HA","H1N1","USA","N","2007/12/16","Influenza A virus (A/Florida/15/2007(H1N1))","","","","c"
"ACF40118","565","Human","HA","H1N1","USA","N","2007/12/16","Influenza A virus (A/Florida/15/2007(H1N1))","","","","c"
"ACF40118","565","Human","HA","H1N1","USA","N","2007/12/16","Influenza A virus (A/Florida/15/2007(H1N1))","","","","c"
"ACD47251","565","Human","HA","H1N1","USA","N","2007/12/28","Influenza A virus (A/Florida/19/2007(H1N1))","","","","c"
"ACD47251","565","Human","HA","H1N1","USA","N","2007/12/28","Influenza A virus (A/Florida/19/2007(H1N1))","","","","c"
"ACD47257","565","Human","HA","H1N1","USA","N","2007","Influenza A virus (A/Florida/19/2007(H1N1))","","","","c"
"ACD47257","565","Human","HA","H1N1","USA","N","2007","Influenza A virus (A/Florida/19/2007(H1N1))","","","","c"
"AFQ90528","566","Human","HA","H1N1","USA","N","1993","Influenza A virus (A/Florida/2/1993(H1N1))","","","","c"
"AFQ90528","566","Human","HA","H1N1","USA","N","1993","Influenza A virus (A/Florida/2/1993(H1N1))","","","","c"
"AFO64846","566","Human","HA","H1N1","USA","N","1993","Influenza A virus (A/Florida/2/1993(H1N1))","","","","c"
"AFO64846","566","Human","HA","H1N1","USA","N","1993","Influenza A virus (A/Florida/2/1993(H1N1))","","","","c"
"ACA33801","565","Human","HA","H1N1","USA","N","2006/10/31","Influenza A virus (A/Florida/3/2006(H1N1))","","","","c"
"ACA33801","565","Human","HA","H1N1","USA","N","2006/10/31","Influenza A virus (A/Florida/3/2006(H1N1))","","","","c"
"ACN32804","565","Human","HA","H1N1","USA","N","2007/02/13","Influenza A virus (A/Florida/UR06-0265/2007(H1N1))","6 Y","","","c"
"ACN32804","565","Human","HA","H1N1","USA","N","2007/02/13","Influenza A virus (A/Florida/UR06-0265/2007(H1N1))","6 Y","","","c"
"AEA04354","566","Human","HA","H1N1","USA","N","1947/06/01","Influenza A virus (A/Fort Monmouth/1-MA/1947(H1N1))","","","","c"
"AEA04354","566","Human","HA","H1N1","USA","N","1947/06/01","Influenza A virus (A/Fort Monmouth/1-MA/1947(H1N1))","","","","c"
"AAA67338","566","Human","HA","H1N1","USA","N","1947","Influenza A virus (A/Fort Monmouth/1/1947(H1N1))","","c"
"AAA67338","566","Human","HA","H1N1","USA","N","1947","Influenza A virus (A/Fort Monmouth/1/1947(H1N1))","","c"
"ABD77807","566","Human","HA","H1N1","USA","N","1947","Influenza A virus (A/Fort Monmouth/1/1947(H1N1))","","","","c"
"ABD77807","566","Human","HA","H1N1","USA","N","1947","Influenza A virus (A/Fort Monmouth/1/1947(H1N1))","","","","c"
"ABD61735","566","Human","HA","H1N1","USA","N","1950","Influenza A virus (A/Fort Warren/1/1950(H1N1))","","","","c"
"ABD61735","566","Human","HA","H1N1","USA","N","1950","Influenza A virus (A/Fort Warren/1/1950(H1N1))","","","","c"
"ACA33747","565","Human","HA","H1N1","USA","N","2007/01/30","Influenza A virus (A/Georgia/03/2007(H1N1))","","","","c"
"ACA33747","565","Human","HA","H1N1","USA","N","2007/01/30","Influenza A virus (A/Georgia/03/2007(H1N1))","","","","c"
"ACA33736","565","Human","HA","H1N1","USA","N","2007/10/03","Influenza A virus (A/Georgia/08/2007(H1N1))","","","","c"
"ACA33736","565","Human","HA","H1N1","USA","N","2007/10/03","Influenza A virus (A/Georgia/08/2007(H1N1))","","","","c"
"ADG23224","565","Human","HA","H1N1","Iran","N","2006/01/23","Influenza A virus (A/Gholestan/215/2006(H1N1))","","","","c"
"ADG23224","565","Human","HA","H1N1","Iran","N","2006/01/23","Influenza A virus (A/Gholestan/215/2006(H1N1))","","","","c"
"ACB32206","565","Human","HA","H1N1","China","N","2006","Influenza A virus (A/Guangzhou/1561/2006(H1N1))","","","","c"
"ACB32206","565","Human","HA","H1N1","China","N","2006","Influenza A virus (A/Guangzhou/1561/2006(H1N1))","","","","c"
"ACB32207","565","Human","HA","H1N1","China","N","2006","Influenza A virus (A/Guangzhou/1684/2006(H1N1))","","","","c"
"ACB32207","565","Human","HA","H1N1","China","N","2006","Influenza A virus (A/Guangzhou/1684/2006(H1N1))","","","","c"
"ACB32201","565","Human","HA","H1N1","China","N","2006","Influenza A virus (A/Guangzhou/483/2006(H1N1))","","","","c"
"ACB32201","565","Human","HA","H1N1","China","N","2006","Influenza A virus (A/Guangzhou/483/2006(H1N1))","","","","c"
"ACB32202","565","Human","HA","H1N1","China","N","2006","Influenza A virus (A/Guangzhou/506/2006(H1N1))","","","","c"
"ACB32202","565","Human","HA","H1N1","China","N","2006","Influenza A virus (A/Guangzhou/506/2006(H1N1))","","","","c"
"ACB32203","565","Human","HA","H1N1","China","N","2006","Influenza A virus (A/Guangzhou/555/2006(H1N1))","","","","c"
"ACB32203","565","Human","HA","H1N1","China","N","2006","Influenza A virus (A/Guangzhou/555/2006(H1N1))","","","","c"
"ACB32204","565","Human","HA","H1N1","China","N","2006","Influenza A virus (A/Guangzhou/657/2006(H1N1))","","","","c"
"ACB32204","565","Human","HA","H1N1","China","N","2006","Influenza A virus (A/Guangzhou/657/2006(H1N1))","","","","c"
"ACB32205","565","Human","HA","H1N1","China","N","2006","Influenza A virus (A/Guangzhou/665/2006(H1N1))","","","","c"
"ACB32205","565","Human","HA","H1N1","China","N","2006","Influenza A virus (A/Guangzhou/665/2006(H1N1))","","","","c"
"AEX33310","565","Human","HA","H1N1","Viet Nam","T","2001","Influenza A virus (A/HaNoi/2017/2001(H1N1))","","","","c"
"AEX33310","565","Human","HA","H1N1","Viet Nam","T","2001","Influenza A virus (A/HaNoi/2017/2001(H1N1))","","","","c"
"AEX33321","565","Human","HA","H1N1","Viet Nam","T","2001","Influenza A virus (A/HaNoi/2253/2001(H1N1))","","","","c"
"AEX33321","565","Human","HA","H1N1","Viet Nam","T","2001","Influenza A virus (A/HaNoi/2253/2001(H1N1))","","","","c"
"AEX33332","565","Human","HA","H1N1","Viet Nam","T","2001","Influenza A virus (A/HaNoi/2476/2001(H1N1))","","","","c"
"AEX33332","565","Human","HA","H1N1","Viet Nam","T","2001","Influenza A virus (A/HaNoi/2476/2001(H1N1))","","","","c"
"AEX34473","565","Human","HA","H1N1","Viet Nam","T","2001","Influenza A virus (A/HaNoi/2480/2001(H1N1))","","","","c"
"AEX34473","565","Human","HA","H1N1","Viet Nam","T","2001","Influenza A virus (A/HaNoi/2480/2001(H1N1))","","","","c"
"AEX33354","565","Human","HA","H1N1","Viet Nam","T","2002","Influenza A virus (A/HaNoi/2546/2002(H1N1))","","","","c"
"AEX33354","565","Human","HA","H1N1","Viet Nam","T","2002","Influenza A virus (A/HaNoi/2546/2002(H1N1))","","","","c"
"AEX33365","565","Human","HA","H1N1","Viet Nam","T","2002","Influenza A virus (A/HaNoi/2704/2002(H1N1))","","","","c"
"AEX33365","565","Human","HA","H1N1","Viet Nam","T","2002","Influenza A virus (A/HaNoi/2704/2002(H1N1))","","","","c"
"AEX33398","565","Human","HA","H1N1","Viet Nam","T","2003/12/17","Influenza A virus (A/HaNoi/HN1004/2003(H1N1))","","","","c"
"AEX33398","565","Human","HA","H1N1","Viet Nam","T","2003/12/17","Influenza A virus (A/HaNoi/HN1004/2003(H1N1))","","","","c"
"AEX34572","565","Human","HA","H1N1","Viet Nam","T","2003/01/26","Influenza A virus (A/HaNoi/HN337/2003(H1N1))","","","","c"
"AEX34572","565","Human","HA","H1N1","Viet Nam","T","2003/01/26","Influenza A virus (A/HaNoi/HN337/2003(H1N1))","","","","c"
"AEX33420","565","Human","HA","H1N1","Viet Nam","T","2003/08/26","Influenza A virus (A/HaNoi/HN719/2003(H1N1))","","","","c"
"AEX33420","565","Human","HA","H1N1","Viet Nam","T","2003/08/26","Influenza A virus (A/HaNoi/HN719/2003(H1N1))","","","","c"
"AEX34672","565","Human","HA","H1N1","Viet Nam","T","2006/06/19","Influenza A virus (A/HaNoi/Q421/2006(H1N1))","","","","c"
"AEX34672","565","Human","HA","H1N1","Viet Nam","T","2006/06/19","Influenza A virus (A/HaNoi/Q421/2006(H1N1))","","","","c"
"AEX34683","565","Human","HA","H1N1","Viet Nam","T","2006/08/02","Influenza A virus (A/HaNoi/Q555/2006(H1N1))","","","","c"
"AEX34683","565","Human","HA","H1N1","Viet Nam","T","2006/08/02","Influenza A virus (A/HaNoi/Q555/2006(H1N1))","","","","c"
"AEX33913","565","Human","HA","H1N1","Viet Nam","T","2006/08/09","Influenza A virus (A/HaNoi/Q580/2006(H1N1))","","","","c"
"AEX33913","565","Human","HA","H1N1","Viet Nam","T","2006/08/09","Influenza A virus (A/HaNoi/Q580/2006(H1N1))","","","","c"
"AEX33924","565","Human","HA","H1N1","Viet Nam","T","2006/08/14","Influenza A virus (A/HaNoi/Q591/2006(H1N1))","","","","c"
"AEX33924","565","Human","HA","H1N1","Viet Nam","T","2006/08/14","Influenza A virus (A/HaNoi/Q591/2006(H1N1))","","","","c"
"ACI32717","565","Human","HA","H1N1","Germany","N","2005","Influenza A virus (A/Hamburg/1/2005(H1N1))","","","","c"
"ACI32717","565","Human","HA","H1N1","Germany","N","2005","Influenza A virus (A/Hamburg/1/2005(H1N1))","","","","c"
"ADG23226","565","Human","HA","H1N1","Iran","N","2007/11/25","Influenza A virus (A/Hamedan/117/2007(H1N1))","","","","c"
"ADG23226","565","Human","HA","H1N1","Iran","N","2007/11/25","Influenza A virus (A/Hamedan/117/2007(H1N1))","","","","c"
"ADG23225","565","Human","HA","H1N1","Iran","N","2005/02/23","Influenza A virus (A/Hamedan/7/2005(H1N1))","","","","c"
"ADG23225","565","Human","HA","H1N1","Iran","N","2005/02/23","Influenza A virus (A/Hamedan/7/2005(H1N1))","","","","c"
"AEX34650","565","Human","HA","H1N1","Viet Nam","T","2005/04/08","Influenza A virus (A/Hanoi/ISBM31/2005(H1N1))","","","","c"
"AEX34650","565","Human","HA","H1N1","Viet Nam","T","2005/04/08","Influenza A virus (A/Hanoi/ISBM31/2005(H1N1))","","","","c"
"AEX33902","565","Human","HA","H1N1","Viet Nam","T","2006/03/07","Influenza A virus (A/Hanoi/Q137/2006(H1N1))","","","","c"
"AEX33902","565","Human","HA","H1N1","Viet Nam","T","2006/03/07","Influenza A virus (A/Hanoi/Q137/2006(H1N1))","","","","c"
"AEX34661","565","Human","HA","H1N1","Viet Nam","T","2006/03/15","Influenza A virus (A/Hanoi/Q177/2006(H1N1))","","","","c"
"AEX34661","565","Human","HA","H1N1","Viet Nam","T","2006/03/15","Influenza A virus (A/Hanoi/Q177/2006(H1N1))","","","","c"
"ACA33701","565","Human","HA","H1N1","USA","N","2007/08/20","Influenza A virus (A/Hawaii/15/2007(H1N1))","","","","c"
"ACA33701","565","Human","HA","H1N1","USA","N","2007/08/20","Influenza A virus (A/Hawaii/15/2007(H1N1))","","","","c"
"ACA33703","565","Human","HA","H1N1","USA","N","2007/08/21","Influenza A virus (A/Hawaii/16/2007(H1N1))","","","","c"
"ACA33703","565","Human","HA","H1N1","USA","N","2007/08/21","Influenza A virus (A/Hawaii/16/2007(H1N1))","","","","c"
"ACA33704","565","Human","HA","H1N1","USA","N","2007/08/22","Influenza A virus (A/Hawaii/17/2007(H1N1))","","","","c"
"ACA33704","565","Human","HA","H1N1","USA","N","2007/08/22","Influenza A virus (A/Hawaii/17/2007(H1N1))","","","","c"
"ACA33728","565","Human","HA","H1N1","USA","N","2007/10/19","Influenza A virus (A/Hawaii/18/2007(H1N1))","","","","c"
"ACA33728","565","Human","HA","H1N1","USA","N","2007/10/19","Influenza A virus (A/Hawaii/18/2007(H1N1))","","","","c"
"ACA33723","565","Human","HA","H1N1","USA","N","2007/10/03","Influenza A virus (A/Hawaii/19/2007(H1N1))","","","","c"
"ACA33723","565","Human","HA","H1N1","USA","N","2007/10/03","Influenza A virus (A/Hawaii/19/2007(H1N1))","","","","c"
"ACA33729","565","Human","HA","H1N1","USA","N","2007/10/25","Influenza A virus (A/Hawaii/20/2007(H1N1))","","","","c"
"ACA33729","565","Human","HA","H1N1","USA","N","2007/10/25","Influenza A virus (A/Hawaii/20/2007(H1N1))","","","","c"
"ACA33724","565","Human","HA","H1N1","USA","N","2007/10/22","Influenza A virus (A/Hawaii/21/2007(H1N1))","","","","c"
"ACA33724","565","Human","HA","H1N1","USA","N","2007/10/22","Influenza A virus (A/Hawaii/21/2007(H1N1))","","","","c"
"ACA33737","565","Human","HA","H1N1","USA","N","2007/10/22","Influenza A virus (A/Hawaii/28/2007(H1N1))","","","","c"
"ACA33737","565","Human","HA","H1N1","USA","N","2007/10/22","Influenza A virus (A/Hawaii/28/2007(H1N1))","","","","c"
"ACA33672","565","Human","HA","H1N1","USA","N","2007/10/01","Influenza A virus (A/Hawaii/31/2007(H1N1))","","","","c"
"ACA33672","565","Human","HA","H1N1","USA","N","2007/10/01","Influenza A virus (A/Hawaii/31/2007(H1N1))","","","","c"
"ACA33722","565","Human","HA","H1N1","USA","N","2007/10/01","Influenza A virus (A/Hawaii/31/2007(H1N1))","","","","c"
"ACA33722","565","Human","HA","H1N1","USA","N","2007/10/01","Influenza A virus (A/Hawaii/31/2007(H1N1))","","","","c"
"ACA33726","565","Human","HA","H1N1","USA","N","2007/10/10","Influenza A virus (A/Hawaii/35/2007(H1N1))","","","","c"
"ACA33726","565","Human","HA","H1N1","USA","N","2007/10/10","Influenza A virus (A/Hawaii/35/2007(H1N1))","","","","c"
"ACA33783","565","Human","HA","H1N1","USA","N","2007/11/14","Influenza A virus (A/Hawaii/38/2007(H1N1))","","","","c"
"ACA33783","565","Human","HA","H1N1","USA","N","2007/11/14","Influenza A virus (A/Hawaii/38/2007(H1N1))","","","","c"
"ACB11812","565","Human","HA","H1N1","USA","N","2007/11/14","Influenza A virus (A/Hawaii/38/2007(H1N1))","","","","c"
"ACB11812","565","Human","HA","H1N1","USA","N","2007/11/14","Influenza A virus (A/Hawaii/38/2007(H1N1))","","","","c"
"ACA33776","565","Human","HA","H1N1","USA","N","2007/11/07","Influenza A virus (A/Hawaii/39/2007(H1N1))","","","","c"
"ACA33776","565","Human","HA","H1N1","USA","N","2007/11/07","Influenza A virus (A/Hawaii/39/2007(H1N1))","","","","c"
"ACF40114","565","Human","HA","H1N1","USA","N","2007/11/07","Influenza A virus (A/Hawaii/39/2007(H1N1))","","","","c"
"ACF40114","565","Human","HA","H1N1","USA","N","2007/11/07","Influenza A virus (A/Hawaii/39/2007(H1N1))","","","","c"
"ACD47255","565","Human","HA","H1N1","USA","N","2007/11/02","Influenza A virus (A/Hawaii/42/2007(H1N1))","","","","c"
"ACD47255","565","Human","HA","H1N1","USA","N","2007/11/02","Influenza A virus (A/Hawaii/42/2007(H1N1))","","","","c"
"ACD47246","565","Human","HA","H1N1","USA","N","2007/12/11","Influenza A virus (A/Hawaii/44/2007(H1N1))","","","","c"
"ACD47246","565","Human","HA","H1N1","USA","N","2007/12/11","Influenza A virus (A/Hawaii/44/2007(H1N1))","","","","c"
"ACD47236","565","Human","HA","H1N1","USA","N","2007/12/16","Influenza A virus (A/Hawaii/45/2007(H1N1))","","","","c"
"ACD47236","565","Human","HA","H1N1","USA","N","2007/12/16","Influenza A virus (A/Hawaii/45/2007(H1N1))","","","","c"
"ACD85753","565","Human","HA","H1N1","USA","N","2007/12/04","Influenza A virus (A/Hawaii/46/2007(H1N1))","","","","c"
"ACD85753","565","Human","HA","H1N1","USA","N","2007/12/04","Influenza A virus (A/Hawaii/46/2007(H1N1))","","","","c"
"ABO38351","566","Human","HA","H1N1","USA","N","1936","Influenza A virus (A/Henry/1936(H1N1))","","","","c"
"ABO38351","566","Human","HA","H1N1","USA","N","1936","Influenza A virus (A/Henry/1936(H1N1))","","","","c"
"ACI32718","565","Human","HA","H1N1","Germany","N","2005","Influenza A virus (A/Hessen/4/2005(H1N1))","","","","c"
"ACI32718","565","Human","HA","H1N1","Germany","N","2005","Influenza A virus (A/Hessen/4/2005(H1N1))","","","","c"
"ABI20826","566","Human","HA","H1N1","USA","N","1940","Influenza A virus (A/Hickox/1940(H1N1))","","","","c"
"ABI20826","566","Human","HA","H1N1","USA","N","1940","Influenza A virus (A/Hickox/1940(H1N1))","","","","c"
"ABD62061","565","Human","HA","H1N1","Japan","N","2001","Influenza A virus (A/Hiroshima/37/2001(H1N1))","","","","c"
"ABD62061","565","Human","HA","H1N1","Japan","N","2001","Influenza A virus (A/Hiroshima/37/2001(H1N1))","","","","c"
"AEX35175","565","Human","HA","H1N1","Viet Nam","T","2006/04/28","Influenza A virus (A/HoChiMinh/HCM395/2006(H1N1))","","","","c"
"AEX35175","565","Human","HA","H1N1","Viet Nam","T","2006/04/28","Influenza A virus (A/HoChiMinh/HCM395/2006(H1N1))","","","","c"
"AEX35186","565","Human","HA","H1N1","Viet Nam","T","2006/05/21","Influenza A virus (A/HoChiMinh/HCM526/2006(H1N1))","","","","c"
"AEX35186","565","Human","HA","H1N1","Viet Nam","T","2006/05/21","Influenza A virus (A/HoChiMinh/HCM526/2006(H1N1))","","","","c"
"ADC45659","565","Human","HA","H1N1","Japan","N","2007/12/12","Influenza A virus (A/Hokkaido/07H007/2007(H1N1))","4","","","c"
"ADC45659","565","Human","HA","H1N1","Japan","N","2007/12/12","Influenza A virus (A/Hokkaido/07H007/2007(H1N1))","4","","","c"
"AAK70452","565","Human","HA","H1N1","Hong Kong","N","1998","Influenza A virus (A/Hong Kong/1035/1998(H1N1))","","c"
"AAK70452","565","Human","HA","H1N1","Hong Kong","N","1998","Influenza A virus (A/Hong Kong/1035/1998(H1N1))","","c"
"AAK70453","565","Human","HA","H1N1","Hong Kong","N","1998","Influenza A virus (A/Hong Kong/1035/1998(H1N1))","","c"
"AAK70453","565","Human","HA","H1N1","Hong Kong","N","1998","Influenza A virus (A/Hong Kong/1035/1998(H1N1))","","c"
"AAK70454","565","Human","HA","H1N1","Hong Kong","N","1998","Influenza A virus (A/Hong Kong/1035/1998(H1N1))","","c"
"AAK70454","565","Human","HA","H1N1","Hong Kong","N","1998","Influenza A virus (A/Hong Kong/1035/1998(H1N1))","","c"
"AAK70451","565","Human","HA","H1N1","Hong Kong","N","1998","Influenza A virus (A/Hong Kong/1131/1998(H1N1))","","c"
"AAK70451","565","Human","HA","H1N1","Hong Kong","N","1998","Influenza A virus (A/Hong Kong/1131/1998(H1N1))","","c"
"AAK70456","565","Human","HA","H1N1","Hong Kong","N","1998","Influenza A virus (A/Hong Kong/1134/1998(H1N1))","","c"
"AAK70456","565","Human","HA","H1N1","Hong Kong","N","1998","Influenza A virus (A/Hong Kong/1134/1998(H1N1))","","c"
"ABD60944","566","Human","HA","H1N1","Hong Kong","N","1977","Influenza A virus (A/Hong Kong/117/1977(H1N1))","","","","c"
